Game ID,Game Event ID,Player ID,Player Name,Team ID,Team Name,Period,Minutes Remaining,Seconds Remaining,Action Type,Shot Type,Shot Zone Basic,Shot Zone Area,Shot Zone Range,Shot Distance,X Location,Y Location,Shot Made Flag,Game Date,Home Team,Away Team,Season Type
0029700958,177,1006,Herb Williams,1610612752,New York Knicks,2,4,27,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,68,14,1,19980320,NYK,ATL,Regular Season
0029700958,231,1006,Herb Williams,1610612752,New York Knicks,2,0,0,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-87,-23,1,19980320,NYK,ATL,Regular Season
0029700993,163,1006,Herb Williams,1610612752,New York Knicks,2,4,21,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-59,53,1,19980324,GSW,NYK,Regular Season
0029700993,166,1006,Herb Williams,1610612752,New York Knicks,2,3,24,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,175,-3,1,19980324,GSW,NYK,Regular Season
0029700993,184,1006,Herb Williams,1610612752,New York Knicks,2,0,56,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,61,143,0,19980324,GSW,NYK,Regular Season
0029701002,178,1006,Herb Williams,1610612752,New York Knicks,2,3,48,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-104,-16,0,19980325,LAC,NYK,Regular Season
0029701090,212,1006,Herb Williams,1610612752,New York Knicks,2,1,26,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-126,10,0,19980407,ATL,NYK,Regular Season
0029701131,78,1006,Herb Williams,1610612752,New York Knicks,1,3,29,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-83,0,0,19980412,MIA,NYK,Regular Season
0029701131,144,1006,Herb Williams,1610612752,New York Knicks,2,10,31,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-51,-1,0,19980412,MIA,NYK,Regular Season
0029701131,224,1006,Herb Williams,1610612752,New York Knicks,2,2,39,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,134,5,1,19980412,MIA,NYK,Regular Season
0029701131,251,1006,Herb Williams,1610612752,New York Knicks,2,0,23,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980412,MIA,NYK,Regular Season
0029701158,441,1006,Herb Williams,1610612752,New York Knicks,4,4,11,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-102,14,1,19980416,NYK,TOR,Regular Season
0029701158,453,1006,Herb Williams,1610612752,New York Knicks,4,3,10,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-106,-27,0,19980416,NYK,TOR,Regular Season
0029701158,468,1006,Herb Williams,1610612752,New York Knicks,4,1,43,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980416,NYK,TOR,Regular Season
0029701158,472,1006,Herb Williams,1610612752,New York Knicks,4,1,4,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-143,48,0,19980416,NYK,TOR,Regular Season
0029700028,161,1023,Emanual Davis,1610612745,Houston Rockets,2,6,19,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971102,SAC,HOU,Regular Season
0029700042,370,1023,Emanual Davis,1610612745,Houston Rockets,4,11,1,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-209,166,0,19971104,SEA,HOU,Regular Season
0029700050,145,1023,Emanual Davis,1610612745,Houston Rockets,2,10,10,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,-177,160,1,19971105,LAC,HOU,Regular Season
0029700050,228,1023,Emanual Davis,1610612745,Houston Rockets,2,2,37,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971105,LAC,HOU,Regular Season
0029700050,247,1023,Emanual Davis,1610612745,Houston Rockets,2,0,47,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971105,LAC,HOU,Regular Season
0029700050,254,1023,Emanual Davis,1610612745,Houston Rockets,2,0,16,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,44,235,0,19971105,LAC,HOU,Regular Season
0029700050,437,1023,Emanual Davis,1610612745,Houston Rockets,4,7,34,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-205,132,0,19971105,LAC,HOU,Regular Season
0029700093,119,1023,Emanual Davis,1610612745,Houston Rockets,2,11,41,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-143,1,0,19971112,HOU,PHI,Regular Season
0029700093,154,1023,Emanual Davis,1610612745,Houston Rockets,2,8,13,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,164,1,19971112,HOU,PHI,Regular Season
0029700093,199,1023,Emanual Davis,1610612745,Houston Rockets,2,5,4,Jump Shot,3PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,23,207,109,0,19971112,HOU,PHI,Regular Season
0029700108,108,1023,Emanual Davis,1610612745,Houston Rockets,1,1,56,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971114,HOU,LAL,Regular Season
0029700108,180,1023,Emanual Davis,1610612745,Houston Rockets,2,6,9,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971114,HOU,LAL,Regular Season
0029700108,345,1023,Emanual Davis,1610612745,Houston Rockets,3,1,22,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,3,0,19971114,HOU,LAL,Regular Season
0029700108,453,1023,Emanual Davis,1610612745,Houston Rockets,4,2,6,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,8,233,1,19971114,HOU,LAL,Regular Season
0029700108,493,1023,Emanual Davis,1610612745,Houston Rockets,5,3,1,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,18,246,0,19971114,HOU,LAL,Regular Season
0029700108,508,1023,Emanual Davis,1610612745,Houston Rockets,5,1,34,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,96,224,0,19971114,HOU,LAL,Regular Season
0029700125,87,1023,Emanual Davis,1610612745,Houston Rockets,1,1,22,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,22,-203,89,0,19971116,PHX,HOU,Regular Season
0029700125,114,1023,Emanual Davis,1610612745,Houston Rockets,2,10,53,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971116,PHX,HOU,Regular Season
0029700125,148,1023,Emanual Davis,1610612745,Houston Rockets,2,6,48,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-169,194,1,19971116,PHX,HOU,Regular Season
0029700125,187,1023,Emanual Davis,1610612745,Houston Rockets,2,2,11,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,162,0,19971116,PHX,HOU,Regular Season
0029700133,152,1023,Emanual Davis,1610612745,Houston Rockets,2,8,39,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-130,205,0,19971118,HOU,NYK,Regular Season
0029700133,158,1023,Emanual Davis,1610612745,Houston Rockets,2,7,54,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-173,57,1,19971118,HOU,NYK,Regular Season
0029700150,407,1023,Emanual Davis,1610612745,Houston Rockets,4,10,55,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971120,HOU,TOR,Regular Season
0029700150,443,1023,Emanual Davis,1610612745,Houston Rockets,4,7,48,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,-16,1,19971120,HOU,TOR,Regular Season
0029700150,530,1023,Emanual Davis,1610612745,Houston Rockets,4,1,7,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971120,HOU,TOR,Regular Season
0029700150,536,1023,Emanual Davis,1610612745,Houston Rockets,4,0,31,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971120,HOU,TOR,Regular Season
0029700225,114,1023,Emanual Davis,1610612745,Houston Rockets,2,11,36,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971202,HOU,DEN,Regular Season
0029700225,125,1023,Emanual Davis,1610612745,Houston Rockets,2,9,42,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,0,0,19971202,HOU,DEN,Regular Season
0029700225,136,1023,Emanual Davis,1610612745,Houston Rockets,2,8,34,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-111,216,1,19971202,HOU,DEN,Regular Season
0029700225,146,1023,Emanual Davis,1610612745,Houston Rockets,2,7,22,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971202,HOU,DEN,Regular Season
0029700225,201,1023,Emanual Davis,1610612745,Houston Rockets,2,1,20,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,226,61,1,19971202,HOU,DEN,Regular Season
0029700225,368,1023,Emanual Davis,1610612745,Houston Rockets,4,6,46,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-188,151,0,19971202,HOU,DEN,Regular Season
0029700240,102,1023,Emanual Davis,1610612745,Houston Rockets,2,11,13,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,100,218,1,19971204,HOU,ATL,Regular Season
0029700240,129,1023,Emanual Davis,1610612745,Houston Rockets,2,8,39,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971204,HOU,ATL,Regular Season
0029700255,140,1023,Emanual Davis,1610612745,Houston Rockets,2,9,47,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,244,0,19971206,DAL,HOU,Regular Season
0029700255,195,1023,Emanual Davis,1610612745,Houston Rockets,2,4,28,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,138,214,0,19971206,DAL,HOU,Regular Season
0029700255,365,1023,Emanual Davis,1610612745,Houston Rockets,3,0,36,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-134,96,1,19971206,DAL,HOU,Regular Season
0029700255,402,1023,Emanual Davis,1610612745,Houston Rockets,4,8,25,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-57,244,0,19971206,DAL,HOU,Regular Season
0029700255,419,1023,Emanual Davis,1610612745,Houston Rockets,4,6,38,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971206,DAL,HOU,Regular Season
0029700275,178,1023,Emanual Davis,1610612745,Houston Rockets,2,4,28,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971209,HOU,SAS,Regular Season
0029700275,181,1023,Emanual Davis,1610612745,Houston Rockets,2,4,2,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971209,HOU,SAS,Regular Season
0029700275,393,1023,Emanual Davis,1610612745,Houston Rockets,4,6,28,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,40,239,1,19971209,HOU,SAS,Regular Season
0029700297,102,1023,Emanual Davis,1610612745,Houston Rockets,1,0,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971212,LAL,HOU,Regular Season
0029700297,130,1023,Emanual Davis,1610612745,Houston Rockets,2,10,3,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,173,1,19971212,LAL,HOU,Regular Season
0029700297,217,1023,Emanual Davis,1610612745,Houston Rockets,2,3,6,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,209,117,0,19971212,LAL,HOU,Regular Season
0029700297,336,1023,Emanual Davis,1610612745,Houston Rockets,3,3,6,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,63,0,19971212,LAL,HOU,Regular Season
0029700297,338,1023,Emanual Davis,1610612745,Houston Rockets,3,3,1,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,-10,0,19971212,LAL,HOU,Regular Season
0029700313,117,1023,Emanual Davis,1610612745,Houston Rockets,2,10,20,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-132,242,1,19971214,VAN,HOU,Regular Season
0029700313,152,1023,Emanual Davis,1610612745,Houston Rockets,2,5,47,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,63,252,1,19971214,VAN,HOU,Regular Season
0029700313,162,1023,Emanual Davis,1610612745,Houston Rockets,2,4,29,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-57,132,1,19971214,VAN,HOU,Regular Season
0029700313,342,1023,Emanual Davis,1610612745,Houston Rockets,4,11,6,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-74,237,1,19971214,VAN,HOU,Regular Season
0029700313,396,1023,Emanual Davis,1610612745,Houston Rockets,4,4,31,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,220,102,0,19971214,VAN,HOU,Regular Season
0029700313,446,1023,Emanual Davis,1610612745,Houston Rockets,4,0,21,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,16,0,19971214,VAN,HOU,Regular Season
0029700323,135,1023,Emanual Davis,1610612745,Houston Rockets,2,11,7,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971216,HOU,VAN,Regular Season
0029700323,356,1023,Emanual Davis,1610612745,Houston Rockets,4,11,49,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19971216,HOU,VAN,Regular Season
0029700323,361,1023,Emanual Davis,1610612745,Houston Rockets,4,11,2,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,46,1,19971216,HOU,VAN,Regular Season
0029700323,390,1023,Emanual Davis,1610612745,Houston Rockets,4,7,56,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971216,HOU,VAN,Regular Season
0029700347,139,1023,Emanual Davis,1610612745,Houston Rockets,2,10,44,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-145,175,1,19971219,HOU,SAC,Regular Season
0029700347,162,1023,Emanual Davis,1610612745,Houston Rockets,2,7,49,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971219,HOU,SAC,Regular Season
0029700347,168,1023,Emanual Davis,1610612745,Houston Rockets,2,7,14,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-57,246,0,19971219,HOU,SAC,Regular Season
0029700347,170,1023,Emanual Davis,1610612745,Houston Rockets,2,7,8,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,171,171,1,19971219,HOU,SAC,Regular Season
0029700347,203,1023,Emanual Davis,1610612745,Houston Rockets,2,3,36,Jump Shot,3PT Field Goal,Mid-Range,Center(C),16-24 ft.,23,-8,237,1,19971219,HOU,SAC,Regular Season
0029700347,344,1023,Emanual Davis,1610612745,Houston Rockets,3,0,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971219,HOU,SAC,Regular Season
0029700347,357,1023,Emanual Davis,1610612745,Houston Rockets,4,11,18,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,227,0,19971219,HOU,SAC,Regular Season
0029700347,369,1023,Emanual Davis,1610612745,Houston Rockets,4,8,51,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-145,42,1,19971219,HOU,SAC,Regular Season
0029700358,81,1023,Emanual Davis,1610612745,Houston Rockets,1,2,22,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,128,72,0,19971220,SAS,HOU,Regular Season
0029700358,140,1023,Emanual Davis,1610612745,Houston Rockets,2,7,44,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,121,0,19971220,SAS,HOU,Regular Season
0029700358,388,1023,Emanual Davis,1610612745,Houston Rockets,4,8,9,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,171,177,0,19971220,SAS,HOU,Regular Season
0029700370,133,1023,Emanual Davis,1610612745,Houston Rockets,2,8,27,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-21,246,0,19971222,HOU,LAL,Regular Season
0029700381,107,1023,Emanual Davis,1610612745,Houston Rockets,2,10,45,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971225,UTA,HOU,Regular Season
0029700381,123,1023,Emanual Davis,1610612745,Houston Rockets,2,8,50,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-14,246,0,19971225,UTA,HOU,Regular Season
0029700410,422,1023,Emanual Davis,1610612745,Houston Rockets,4,1,32,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19971229,HOU,CHH,Regular Season
0029700410,434,1023,Emanual Davis,1610612745,Houston Rockets,4,0,26,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-145,36,1,19971229,HOU,CHH,Regular Season
0029700455,476,1023,Emanual Davis,1610612745,Houston Rockets,4,1,1,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980105,TOR,HOU,Regular Season
0029700455,485,1023,Emanual Davis,1610612745,Houston Rockets,4,0,9,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980105,TOR,HOU,Regular Season
0029700457,393,1023,Emanual Davis,1610612745,Houston Rockets,4,6,3,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,25,242,0,19980106,CLE,HOU,Regular Season
0029700457,413,1023,Emanual Davis,1610612745,Houston Rockets,4,3,35,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,177,10,0,19980106,CLE,HOU,Regular Season
0029700457,421,1023,Emanual Davis,1610612745,Houston Rockets,4,3,8,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,1,1,19980106,CLE,HOU,Regular Season
0029700478,136,1023,Emanual Davis,1610612745,Houston Rockets,2,10,6,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,216,0,19980108,HOU,IND,Regular Season
0029700478,151,1023,Emanual Davis,1610612745,Houston Rockets,2,8,44,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,119,8,0,19980108,HOU,IND,Regular Season
0029700478,190,1023,Emanual Davis,1610612745,Houston Rockets,2,2,56,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980108,HOU,IND,Regular Season
0029700478,375,1023,Emanual Davis,1610612745,Houston Rockets,4,9,4,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-63,55,1,19980108,HOU,IND,Regular Season
0029700495,72,1023,Emanual Davis,1610612745,Houston Rockets,1,2,16,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,3,0,19980110,HOU,UTA,Regular Season
0029700495,74,1023,Emanual Davis,1610612745,Houston Rockets,1,2,9,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-6,242,0,19980110,HOU,UTA,Regular Season
0029700495,81,1023,Emanual Davis,1610612745,Houston Rockets,1,1,13,Jump Shot,3PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,23,179,156,0,19980110,HOU,UTA,Regular Season
0029700495,84,1023,Emanual Davis,1610612745,Houston Rockets,1,0,42,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-23,48,0,19980110,HOU,UTA,Regular Season
0029700495,296,1023,Emanual Davis,1610612745,Houston Rockets,3,4,29,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,-1,1,19980110,HOU,UTA,Regular Season
0029700495,320,1023,Emanual Davis,1610612745,Houston Rockets,3,1,20,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,19980110,HOU,UTA,Regular Season
0029700495,413,1023,Emanual Davis,1610612745,Houston Rockets,4,2,40,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,0,19980110,HOU,UTA,Regular Season
0029700495,427,1023,Emanual Davis,1610612745,Houston Rockets,4,1,16,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,143,51,0,19980110,HOU,UTA,Regular Season
0029700495,442,1023,Emanual Davis,1610612745,Houston Rockets,4,0,21,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,164,0,19980110,HOU,UTA,Regular Season
0029700512,126,1023,Emanual Davis,1610612745,Houston Rockets,2,10,49,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5,250,0,19980113,HOU,DAL,Regular Season
0029700512,145,1023,Emanual Davis,1610612745,Houston Rockets,2,8,35,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-216,115,0,19980113,HOU,DAL,Regular Season
0029700512,183,1023,Emanual Davis,1610612745,Houston Rockets,2,4,55,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,231,14,0,19980113,HOU,DAL,Regular Season
0029700512,187,1023,Emanual Davis,1610612745,Houston Rockets,2,4,40,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,-5,1,19980113,HOU,DAL,Regular Season
0029700512,350,1023,Emanual Davis,1610612745,Houston Rockets,3,0,49,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-79,231,1,19980113,HOU,DAL,Regular Season
0029700512,427,1023,Emanual Davis,1610612745,Houston Rockets,4,4,24,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,46,0,19980113,HOU,DAL,Regular Season
0029700512,442,1023,Emanual Davis,1610612745,Houston Rockets,4,4,1,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-27,53,0,19980113,HOU,DAL,Regular Season
0029700533,138,1023,Emanual Davis,1610612745,Houston Rockets,2,8,37,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,119,0,19980116,HOU,MIN,Regular Season
0029700546,99,1023,Emanual Davis,1610612745,Houston Rockets,2,10,5,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,188,162,1,19980118,CHI,HOU,Regular Season
0029700546,112,1023,Emanual Davis,1610612745,Houston Rockets,2,8,43,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,134,0,19980118,CHI,HOU,Regular Season
